income,credit_limit,txn_frequency,spend
18713.26400422659,17253.356061970007,14,35911.81821272896
41984.46960203278,18643.361842735274,23,54921.96114861775
54384.943774956635,19352.448529769314,20,48167.495919126144
46105.786442952296,17550.350432526622,24,48421.47709494396
16581.649935184723,19871.326840553946,21,40294.02049262897
59288.853459805236,12655.914707688147,26,40191.368067689946
57867.99513278785,16288.719742917066,16,44100.2075252236
36318.45951960589,15919.395839358207,17,33434.1295568151
60552.16125232112,14349.318409275005,30,44043.8897939953
30792.74053927137,23861.594247348035,17,54438.74905689207
39080.60038487939,24585.055090157137,23,55953.13135480679
70942.03971441122,23213.961346676315,27,63756.16048946783
69497.44419716066,18627.902594686406,24,62828.62520751773
60251.2307030234,16429.383773611633,20,53595.16048448501
40799.36197450188,21376.062103202767,27,49983.69952505551
56749.16766481477,17824.750290488562,14,39704.048522698606
57563.64486637781,13487.786004251699,13,37275.31280677606
23876.841066897065,28345.37094408832,14,44369.1618234413
34176.573231526076,10125.989070238014,25,29253.276979146787
66261.26778496419,26808.37967146484,22,72559.85877992815
11264.960315611926,15105.34567490188,22,24232.902356879655
51246.324188817765,17589.27697228395,27,49862.54761988155
49277.90878893267,20882.328254774657,26,47351.43207413214
38066.71581453166,27154.894886331836,19,54711.789137018255
50113.655069711596,18186.289260406233,22,50898.00264890033
49931.53489171762,16958.801493237122,15,34724.92580150452
52141.48725896702,30687.26351012987,16,68214.86524082726
47941.90171899394,24449.7131786342,12,53222.549787357
58384.78123057193,25999.54655032448,20,59205.83331781641
61067.1598382627,30306.98262508957,29,67505.21125396855
37140.683995242754,22268.104191782397,23,50297.44442434218
64922.94488764275,22755.21376115317,17,61417.33519976099
47359.127327111964,21144.253034420923,17,48224.70277856653
19190.832781237845,26666.57325852154,19,51856.41385134457
43232.68400934373,18003.441228321306,20,51162.0861785489
49174.62698535676,16516.37596447368,24,43632.56811603199
28196.925308215858,24311.017468528284,23,42730.77573454243
48176.73071726648,20177.970925826143,20,52511.14251297363
45079.37410723007,19906.882886843756,21,56878.36147193081
55022.524116577646,15752.11742301661,14,44548.91186882812
43448.428020618994,11285.801198389352,18,31825.573247385157
48034.25978287639,11915.403346550724,23,34888.15277182601
64512.658585599784,24581.62813986409,22,57706.49190894445
54537.67736785414,13692.24334263381,16,37666.019843986745
54297.2738165239,24847.105963527843,26,55755.77535162108
44939.92910942633,32956.04819233755,14,70823.19037177398
35179.03374695539,25942.341084663676,18,55230.89030544239
58392.072348462956,21941.195839489035,21,46035.503594013855
34604.08785497696,21620.387686632566,14,47865.25466350172
73704.08085529023,14263.107393631575,14,39971.36102718553
34081.56286147806,24529.740272451832,22,52370.2815221044
46547.16110826763,32046.329987603152,16,67137.82754395415
64875.35924522384,13072.587148459774,17,46783.29485105353
48868.12936077275,21626.937784895654,26,56092.03396464408
55845.064662335026,19252.446855344664,17,51935.871238590276
52268.4003451304,23149.999747555543,20,59345.88254372047
27816.82279761124,19479.723840832794,12,42597.557098036064
35437.860547278426,28676.133219408253,28,59492.578049000185
46079.41103110868,21229.124622008963,24,47097.23552331349
48499.28293173543,24507.41295544283,26,54072.9222977404
60912.967223203945,25337.807451069544,14,56296.14511503771
51169.98625373231,20684.92895750369,21,49867.354593940836
47887.04631140624,17473.70214344899,14,49439.08684671139
44114.91573661357,19440.269368246045,16,48499.30318481123
62249.99862368117,24176.392755815883,23,55817.07302722969
39944.09849268257,26805.25383962067,13,56400.436237915994
32844.42927654339,18997.488619408687,22,46271.3552421599
47473.51381556112,25178.42761749519,23,55521.20971551377
62574.561546869714,16160.62772220447,22,49558.604343075036
41108.02661586588,11329.720401900138,26,29879.390187370373
53220.450199157516,20161.913114977113,22,49817.04776531187
35967.15272091645,13184.89278445666,13,32358.69238375937
38728.22493676373,24795.186364790556,19,49046.87143536152
71625.39590457271,23728.494873886124,15,65648.04742704862
18908.39015154858,29241.0833499957,25,58522.33550389675
38841.23655838925,23456.13833956261,23,53157.4730711848
23927.990091554722,27752.172999744835,24,48324.02625509106
38117.28234177182,31928.298509776258,17,69644.5200129537
62196.66322121727,16086.78889195786,28,48950.132216827085
72532.84458566562,15636.599872685441,15,48215.23453531255
31230.282941293393,21058.302966675434,23,54400.89172180829
60753.45309988384,16236.606909458675,15,48143.62868447165
30118.85636749317,19101.290626956492,21,40163.074968433546
40134.72453769589,11014.096926572573,19,29760.081736358723
53947.30543689669,19887.17879768953,18,46007.4639859603
23379.632755748895,17277.267914254073,14,37368.22049245646
39723.37748504174,18990.821273227964,29,56273.786714636924
48725.05761291382,23069.22494245099,11,51234.53682716636
18823.743936624585,22360.97144807206,23,38960.92002724974
37560.474177321514,22069.63761197563,18,44373.865941917764
42242.88261163718,17028.59839270082,20,39540.58139861026
38992.03199344451,22416.974309356297,18,52710.249252856425
42037.91650058373,19338.684209060317,18,47721.22653413572
54819.18789954284,18530.526794201764,24,49393.99434276854
53049.6159733446,23490.29928316995,20,59878.98879539156
68986.79110105123,22685.33537726437,21,64161.86344185835
46148.93151511156,22437.653952124394,21,50283.616671896954
27204.119537954055,17819.92313428154,19,36986.651532115444
18211.011740717695,17196.251215586206,28,41747.02946685338
69979.00339085113,14498.049490943165,28,53451.89191035849
49071.39198509481,24441.670994214448,17,53659.854849069976
54499.7813314649,23169.928561277164,20,43492.0446343502
62246.6401427743,23674.035629056612,16,62177.92272746779
53030.80362844186,11354.783747186833,16,35096.20253435961
68094.9657877755,20137.258835507007,22,49245.60817991546
61147.268125282244,12421.841201924173,30,47544.68814801819
64810.72942262645,14206.107592381246,21,50495.250155209586
37688.2649379287,27203.555257107106,19,59410.13423301801
61553.382731334976,15013.987127996083,20,48854.44710818983
56396.934138828656,17446.67555387684,16,51453.689642674064
35526.11318612537,17778.510023722814,22,39603.13172445069
73838.88219948449,15525.518129272436,27,56432.74079521335
48458.59306885197,15088.802659648183,17,38983.52763000143
23589.233893789697,11176.744337951362,16,21879.80725916206
60787.263477396795,14288.642250696195,21,46216.9208818416
57459.83826837588,20935.75707419649,22,49448.71207565499
45820.41888359495,16618.63388748386,22,42713.223827337955
58634.10588352747,16632.542180709846,18,40652.43743408596
37480.254451806344,7341.999678604647,23,23766.24188657902
57056.813044569135,16628.19172664417,16,48072.5007440241
61291.69825355198,30682.423654425867,24,73020.44700690781
55186.474746133186,16215.376403073,11,43385.40697692911
50270.83192820712,24040.8418773569,19,51398.120917605884
47692.67064193793,16046.239490072625,19,46079.3239534402
71387.15364725166,21932.72785772396,19,65268.56272169384
41792.068756456465,27827.294869356778,22,53907.73254687979
51505.267737807415,19788.647530813214,12,46051.793631089065
48496.07994519415,17552.160697695635,17,42607.60470241017
55091.93087628082,20409.808845261814,24,46750.35452306696
68877.91767368498,15066.029271163905,17,42877.48057930352
68263.78430281428,20664.387290061226,23,55993.44614224396
59962.09564060443,19533.12718536096,12,51294.92567605169
53775.25607312562,21473.82852556818,26,62116.43811326567
56121.51526805988,9365.849341495144,20,30746.453079207993
71283.87730859667,20225.18611710236,26,50761.17803011717
33639.80262684758,22893.65670670456,20,39083.81594388492
45498.352353472124,19792.304140642747,20,49454.76314499327
39713.4204282533,24436.680649186525,15,55485.4372815352
60079.83319011216,15128.127507080542,22,42975.78480347736
46496.01017234473,16379.225535371654,32,44915.540983447645
26137.904587786044,22987.61415201589,17,41074.52980351131
40704.73056705872,24223.154078729553,17,50670.31152113372
52354.587041029445,26538.939816005375,13,59806.72461394696
57026.86530687885,21004.871776486434,34,67189.34288277072
47535.961133988945,10745.174304886203,23,29289.46323547151
35845.23707458688,25807.06272033116,16,46709.4782194824
71448.99273000091,21552.620759269204,12,50424.2333256471
57679.46669630614,21007.23011892502,14,50230.588588848594
56644.187336765375,27751.089531696543,16,69224.2616445675
54170.092607658866,23673.836123121095,14,53369.63426344888
33230.880320453114,24352.433229828737,17,51336.901369815976
51773.694041277995,9872.476510807835,17,26462.496780509173
15564.033953385646,17537.102876970956,22,28901.166066363057
56130.673808799154,24934.28551820897,21,57033.8861989465
401.81077897993237,19708.342992646914,19,45857.23234713056
38481.56557188271,22476.74534067735,25,42144.31759993154
50586.9084061537,21067.27435464654,21,56972.103126559734
53904.309007880154,24972.143167920472,21,56214.57916089347
30990.528453206916,13615.435601275743,14,25536.14758391257
39831.23481126272,11673.240888422151,20,26810.17853228671
30780.738993545852,18913.819793874034,15,48522.9832691769
67353.80584979164,21866.182290768906,16,54120.82200489042
39400.352732273925,17446.870809873897,20,41865.21346960561
49021.95636861299,19739.768210655933,14,53301.931736091225
53193.96676259031,13123.709993794626,14,39136.780249561794
60025.041503087894,13541.066628395896,11,44848.34012264573
57592.581179308705,16492.753214500044,18,45175.798218311946
58783.4830345783,24316.55235301942,14,53750.84905204782
32432.749909613256,22135.330627212224,17,43294.010074242615
56201.20545647229,23578.218663452433,14,61271.43821016623
29265.726709272793,24526.140900279344,20,51553.49797100209
55988.72947106535,32039.345843284304,25,70246.66422377284
68903.34624231137,12406.645794965516,16,34206.53209042909
33559.824794996326,15690.840852248153,18,41246.17756423836
28611.89398941355,26678.082450688344,16,62875.263886360844
74924.75558283266,19077.838344548116,21,57950.70203085134
41198.23304288265,22407.13332571431,17,47537.0411206582
58654.129493507,14019.555398041199,15,44733.072127304295
25730.365345512826,21509.686173347905,17,49661.575567727756
63718.93476041161,25234.540341262764,27,54983.57982449732
66010.15399370565,19359.801089745728,20,47347.02367331228
73745.86209255486,22139.51119363918,15,55541.625777114496
76736.6699179476,21469.33281431003,20,61016.49185727736
36186.946527625805,24095.295212367524,20,46468.07271992406
68576.39248236094,15578.142537253934,30,50474.22496353094
57569.743694538774,11804.503672881543,21,27893.262688433162
49191.57610601937,22006.130005620656,25,52782.016791957496
53653.280770579826,24432.365914859198,19,60982.48948788532
80964.39838795348,29530.731567189767,16,72664.50809197075
36352.66089994656,20533.359958942125,22,52776.050477926714
52701.79303146252,16313.161263349986,23,44188.87345978552
67362.37507730025,19274.379080942632,14,55110.501234187104
54746.35416513414,19836.42068260613,16,49310.13385939521
30289.53858595502,18860.064031667214,17,49929.9239734536
51440.646531117156,21931.906995626894,20,51105.69836312128
24106.30079533416,30752.829203371537,16,45155.73074200403
43958.6461729152,26440.705636931125,26,53043.41585405417
31441.28720858851,11923.51561719003,19,35324.455150828726
40534.12828893487,19963.06357791873,11,48572.914477261045
65146.29643421259,11921.945223921497,16,38422.26828033222
42180.16244991595,16431.049334053565,23,35026.884389472856
49104.42426745895,15949.87997466117,26,45949.326331267395
74394.69434726053,19355.189439773912,22,52923.98278860403
54375.706080596916,19122.761728498343,14,48715.11694318625
49144.38538988138,19191.56760021313,26,48002.43700691918
45464.29422239981,28571.38823678997,22,60414.97876457584
55493.96653401464,25223.342921275216,13,60070.222312924336
69871.59644249766,18928.98905025991,23,43947.68773068861
35649.125938404024,21864.0912363535,24,49559.14878084492
55626.83789560661,28003.26512499794,25,63810.68521932558
30870.196348020872,13037.397935495714,23,38148.02736451125
22517.639992475837,19596.719730504472,19,39256.67594393777
54596.16975711754,21753.73070754799,15,54191.60268678109
52339.2273515151,15950.441541733831,20,44838.21922283768
21388.895551468242,12407.11166130721,22,26437.04092121195
36501.817239595584,17263.281973941015,18,38737.82410545292
41550.5581508787,18742.15249375678,17,48362.39275925676
56438.82020803643,24950.846974476808,23,54599.827602146164
71527.31310025504,11063.495096129176,20,43527.40297701332
30662.07312241215,22082.35680213476,21,44572.850710993545
46216.53160852261,18020.34052731705,20,44988.6940553709
75853.06061158987,22054.47287961872,17,60315.81536433668
68969.76213559738,28253.613492456127,18,60827.69022012339
15501.160663970913,15632.962410574713,27,40886.500110827066
44511.988449185716,25657.138721975043,16,57269.26327292374
56080.63308892049,22308.56404106236,21,54043.665402218314
60903.25048918078,17977.47226816686,26,47988.69492096673
66869.69097190283,22863.294655511843,17,64840.06144429762
23935.634612788264,23868.553733196302,21,60737.53504921481
53111.24516879769,16008.706179558214,24,40151.764329530146
53598.66377861909,13778.747036402003,14,39376.341110021116
66932.22678930263,14138.122958153472,21,46255.75969308765
57582.08534086195,17782.975012650593,17,46897.581912423484
57114.41134535482,16535.849640350345,24,49418.832183156774
55545.74046739202,22856.963123202026,14,50760.22654392953
50085.76906551359,22731.98492080972,25,56355.40192063988
67790.5633420476,21040.254734926733,21,52834.70620918643
35119.346211408105,24769.24588603904,24,50105.892776004155
68562.06528246419,19805.34949958072,11,48792.06666254498
47120.74397672467,22106.730834116304,16,51487.461379307904
41834.320603951586,22437.70376627429,20,56159.40109392334
46914.826453588816,17967.455641429966,17,39919.082218189425
47216.77753119903,14493.534293399876,28,39307.548121668086
77121.94386897619,13862.277541221247,20,43719.9282113262
31631.00631295567,26460.908970540222,17,66514.54717723824
30489.052926730532,14916.791777653812,24,39722.87599817643
34018.35938207035,25039.76156190711,26,46267.68805354358
46575.61174979765,27439.545319346078,28,63529.605541275596
38138.60474818923,16549.235245636497,25,50681.30660857646
14012.45471774989,21280.354411636523,24,34919.52091403852
39689.01414495555,18294.01750939645,21,47620.467744630405
32490.20498718102,17901.871775856413,22,38515.41051189412
64884.874161977095,28854.304602444387,11,61995.86972133258
59379.91851983858,24364.187510266547,24,58956.374744859066
55294.21358782698,19329.54324089468,13,51986.46074668985
24108.197683236256,24073.823899002316,22,42828.22306094181
71221.03906714868,27332.018498783942,18,70786.5568660542
37666.01517157202,18031.099502787587,20,45945.24775026534
62251.13183600257,24258.22285374445,16,60237.60522850095
59118.691190244564,15384.729981662229,16,48117.24712399651
37856.915914981684,16607.603432018863,24,41836.32688183928
55036.6384945346,21523.069088829357,13,59155.23213791267
51395.726828968116,20063.133239265382,24,43140.92966747353
65982.94100863188,19599.500669521436,20,49554.92933800764
40071.7872456275,23839.269900164658,25,50486.90018834083
52499.3947068273,19298.507327864147,15,46691.73026614103
34842.09031522141,25007.385067311443,9,43692.81075504839
68553.64447899119,23348.319765523764,21,58983.77112093701
48178.13953167185,20420.755261035843,17,50219.81868164474
36022.77329135487,18833.08160292539,19,42274.98516777981
59218.17420076488,20032.059520838968,31,49594.33911069243
65904.94876497475,14428.791224938446,22,44006.536002592795
42908.338459769686,18648.819630050137,28,44214.19181172691
81201.81139645226,14506.099009001817,16,50535.516978484615
72733.67429646384,22209.951613181205,20,62641.98811046639
50650.942864133045,13164.188386142578,15,30256.22751137427
43503.37292218893,12446.79560229047,17,35688.51100312938
30349.49832735115,19675.771130102752,14,35997.26866415859
33871.6016549518,23147.576217782633,25,50406.11655246476
21739.957315633106,19743.14209239133,17,50840.52260237161
58894.26116635854,25940.89205710247,17,56212.508727275825
48882.173078677755,20639.78629091768,24,47466.774211302254
41941.59348796095,31484.102791323676,16,64365.416284672996
7236.662785436696,21077.14985696888,22,43074.19446708837
57966.18592994505,32308.459230183806,14,72301.47832539197
49315.42150004379,20078.034075246887,26,57350.26608331346
50226.95630194582,23536.150872359154,12,47114.69372111586
50008.4549394214,20796.420666819424,20,48090.52528388955
65337.265803289665,21893.80942102506,22,55555.30953429849
25607.5327578175,16764.73396479502,21,39144.829328105894
85167.61932466802,22688.57828520865,27,60842.14733820817
30139.819013026095,13746.535116782763,23,39414.89354836595
46482.38520309375,19568.068051852337,17,46832.95967243718
9281.118384702146,17249.787208885034,25,33675.96498921123
52275.573265838815,18027.20199718811,22,42377.56826166289
45181.73482950892,24939.998455904275,25,60975.85734966742
49684.04215478795,21981.34571929319,23,54032.5526201277
55452.44656166095,10579.387259101966,21,30163.714906090096
42352.76210616641,24417.743087206563,25,55439.54980423939
73286.53070602128,20055.38136222013,18,56838.89851216776
42244.81997359466,24401.13730574895,19,58098.53303165662
57955.978496639706,20664.951644676374,22,53097.23351308487
36798.7099312903,13518.03593754385,17,37325.44008221343
65233.31138674122,27079.756123651234,18,62249.28865172906
34338.42418865057,24045.940952957993,23,45587.02884624483
46191.810808424234,20520.103707717466,20,46430.61116982736
40540.87784053926,14370.654142613263,25,44058.506591066005
54514.60500562699,22039.701125678857,11,57107.740492683995
36744.83445117691,21454.43741161108,18,41356.35746931964
39513.25698432626,14741.82054718006,20,30128.691087943014
47354.39180796298,19638.46396640347,22,44909.69365731313
43333.05206914809,10694.785421622975,20,26171.35883996373
50369.98387747269,10760.572151588185,19,50714.100393686866
38059.105455645215,14389.851791421004,17,39148.379908757204
38693.00544389823,20286.342199380546,28,52158.103139251434
49421.809023007736,15666.217873357846,14,45997.39353068798
70765.9721142078,25255.78083004571,18,59696.57487183456
45284.53667783816,16204.944992788842,21,33655.78047291702
60662.61073956913,18107.723596892974,23,55119.30417161585
55902.46492848164,25465.32278683455,20,56541.132800271684
37823.23035005115,17730.465151403107,27,49147.15711339754
60815.39567171989,20075.747772852148,26,44061.50804866538
48518.9618235114,24914.116411174557,22,53364.83467408387
65013.963316803056,29647.53997753248,21,67198.6845021303
88849.75432862746,24465.22760117073,15,67980.684098375
50620.066413371664,22253.467756023972,19,50121.74549549697
68100.44228443528,30806.58046978945,23,72105.08240298617
65615.47068739547,13507.848469021119,13,40709.72244026331
43414.43542246498,30399.90995019029,20,72507.14042611417
43111.22154865247,21140.985238346857,24,52481.26617102516
30223.43946332997,22145.551485040596,21,55923.4032579581
67188.6689589604,14427.099784308171,16,47236.81646790889
36594.59047820315,13747.962713995428,20,38839.803382288825
41148.73102142986,17544.30631583064,19,37444.97896826494
78516.43774599742,19765.24057354294,21,60362.331317180826
42297.2459948062,19919.349919437736,15,44661.361125117284
74560.14215117662,21232.367561648203,18,68466.54374535075
79245.66212554584,17183.519273344984,22,52729.678584477566
36861.60489612583,22266.430096635,14,54734.9362796034
61081.68465183481,12178.420435545726,16,26481.126457338996
57119.888846190835,27221.141034994856,34,64423.63454119785
61882.32009103558,17096.640352835428,19,48232.56265498315
67539.51725503716,20825.36881767572,21,56851.550105110815
22763.94730836785,18213.66444842469,25,39296.93037909708
58725.79141615888,19876.522146391,10,57689.41297343421
60406.313064270915,21429.15193087712,24,58752.61883788984
42756.7979292349,38166.0846105635,26,75602.67123123398
64127.856744344135,11055.12595445154,17,42813.76605366845
68563.40992173809,15459.455135941622,14,43148.859706452335
42726.09428613978,13800.209606893608,9,33781.78142485017
30473.21971938538,21514.697277827363,22,45109.33710946781
77875.11009032745,21936.816173933996,26,64051.83632901302
37643.804449420946,26966.36561516527,20,43615.72575835773
29993.609300581506,20252.27381324349,18,44908.33935501833
52973.870097587824,26433.06413448863,26,57864.46565065791
16011.95361777844,25586.837410252323,22,51955.65972316724
51210.60004984149,19376.491818451144,23,53619.271478311966
62549.10504186428,16558.88219784251,30,49478.34929080434
41630.12964438037,19305.08887740924,23,35913.00152289628
57943.52683357454,16681.637753183048,21,45409.601264213445
57199.99457111642,20376.561966828103,30,47437.45973080903
57586.22617395362,16037.342827130775,18,44588.97284717603
43945.52249319695,21721.39526575403,24,51356.250841822395
50566.85548524113,11845.775939067691,18,35953.70600260142
52775.82997674803,21897.044887110045,25,52271.794207785475
51103.54039360004,23457.40834803816,21,54662.65735541079
47529.40877798432,22872.944022331296,13,49810.61436111611
77092.62681281965,6985.716936038974,22,44802.87860783783
54868.79781941131,21093.778315522475,17,55804.13176881532
56231.91859166356,22106.443905855605,19,50560.98893397824
31635.981890284605,34328.93841833473,13,55869.514823220605
84507.7702298034,20822.432986883996,16,67311.21011503329
63196.40334862375,12636.236469602347,18,43634.94389653394
55010.304295485184,11546.212789582229,19,33250.95917991144
75806.59152016557,18856.62809838572,22,47042.015404558304
32324.52579934681,15713.372000353815,19,36073.743891112485
33509.69787421729,24100.672925158287,18,49877.2388903075
65845.94729991269,28232.418894164766,20,67961.76905949767
68863.41113582542,7939.176360044508,17,41170.887852695894
22190.343854250586,18355.878598769996,20,37034.349754557195
35190.06169040028,26442.974364538677,16,50126.12065659818
27287.708422821786,24202.723574273045,14,51062.2719899936
64525.0677709642,15840.638655710194,15,44208.123757582805
51435.479881065345,21890.380247689063,20,54731.55099045305
56893.01215977903,26016.6672386834,23,58751.6347811529
34407.93261122616,20162.285014654666,21,46571.92317811202
53942.004862246766,23280.191175468302,20,51130.86884356284
26852.810500777592,26351.94967139457,14,53163.23297156448
62376.169747178625,19605.434658397204,13,54530.58783263206
76986.23722267558,20458.74862600295,19,61084.041108993224
15969.53776261065,25134.58795195836,23,46882.47062315173
70677.15362253861,23582.52934102046,29,63136.58452471763
48526.47723982515,26805.267592476524,19,57921.69613205413
55323.417974740965,24680.478181928316,17,55516.32695798158
44236.764102871275,28782.75944615066,14,51385.78653703547
33997.1084651074,17117.274428996687,18,30402.54086427296
75113.56304175421,21679.631725725274,19,57239.67349500457
40612.66934305457,19304.885813874902,24,41735.718449005944
73130.88942725668,11702.247501358295,26,37512.45044483384
61993.960773196115,15094.284915820495,23,45521.38855282693
46533.16632327566,25545.075268954846,23,66231.81689280584
75708.06974304312,23339.014615006687,23,56791.390317844984
49415.2713753562,24879.56159073052,15,63322.424209767836
69832.85891160692,19061.6679332315,23,50911.133321590314
68853.04991151259,20897.914247428325,26,60490.66685911976
31087.90796766508,22225.13464554751,20,40560.720808779544
38473.108010432894,18614.82337066463,20,50151.75270721612
47111.27584268414,22029.655233370464,21,50234.54374134095
47427.02906661011,9521.638673712658,16,37840.94739054861
56932.10541040706,20336.197741146658,23,52425.96433975385
24402.03909106303,17715.311997524735,17,33672.12864994098
49367.40314376987,22619.120402853994,24,45541.80759340039
58346.48274856739,28589.54875663644,20,69161.45855642538
63020.65294354155,22890.695312317188,31,60076.876805867905
41324.20826662645,23226.48798695486,19,49978.03931891949
34742.03360089322,30963.43777550611,26,54831.76403967147
45135.47186008592,18421.65538482092,22,46592.332352014164
58221.23798361182,15730.310012758298,28,47647.15333892828
32059.758813557146,13254.260188268687,11,24996.68888623284
45867.71988151834,27591.366630159642,27,66113.36124598875
43272.48347219077,25768.03909837704,19,49892.84803391577
26988.470020824938,12915.776445417136,27,30790.954326798168
26296.598634460042,25628.59862821149,15,38683.597736981144
72363.33075409703,22582.018693253965,19,59071.899779609026
62200.1281932027,13145.98511949426,25,39881.57213932224
65184.93497041496,22220.38389919298,22,62676.213016591966
44915.08117528746,21015.269711704514,17,44405.412632907304
52217.495301322764,20062.969685965974,17,46961.68587952655
58620.722042314475,13203.488658414017,29,50462.63412975514
73649.7127287569,33588.51706988196,17,77886.23528115619
55883.03572587013,14227.800874547771,14,38770.743649059514
39971.87814152132,15365.464284838114,26,33209.47383195724
59939.27278672341,13524.128326195458,21,42701.24616895544
7471.98095121084,26763.349189378838,13,41635.02726496794
36707.68258167719,14470.583158537047,16,34536.80686655318
51583.47942924731,18194.647947987876,27,48008.88050842472
59673.266256645205,22361.243334094408,22,65513.36129190173
60426.06269321102,9426.381442456046,14,31241.60014401479
44017.02341278919,15411.822803604879,14,39700.415638029146
48021.99459368382,16228.686096762447,13,35988.93999649583
45088.57331742729,25479.80122233545,18,60528.6628336446
60342.53088780081,19187.689658019037,14,48383.37136779979
57970.50222275513,17830.93680103824,16,41465.41147345039
48584.16333100672,25354.602236914336,28,56397.994311830415
40490.55960857867,17574.56689062492,25,48502.145256634045
55835.63889288546,26592.636454048174,17,53073.66512072577
51442.46707330495,33427.58595911119,17,73861.4186666712
72621.73185768168,26375.64947096203,13,59801.59195334058
49284.47485334079,30253.191114134428,14,63805.000540185094
46772.801121673896,23176.94333897245,26,60414.821875130605
37548.75860076094,21428.813132681833,19,48499.47822319437
72911.48043080447,19933.7239266679,19,56398.19657042632
51243.13804854016,25328.79925953231,16,55675.450781660395
53602.353905495875,13662.013401784268,20,33809.03745622796
75659.5290459786,25498.738281423735,14,64909.19281344228
67429.79317637457,18074.067702010325,17,52364.74038674374
29234.353067349028,23327.71511611477,32,48937.583259339706
68011.26921461077,20996.287062644595,26,48055.55664744677
67396.19274797956,23622.903438280126,18,58243.68636377691
23805.428093818322,24069.51516947227,23,44881.484932426865
72689.38152783694,21522.441110602344,23,51343.33088129171
41322.92393952775,21229.85364014028,24,48368.09329151276
61366.75203385607,17736.070410877626,16,43437.37570352604
42294.892168161576,20302.330615299066,15,45864.10828748363
84104.45585828021,16162.941512923684,20,51905.54876383563
53126.97611902098,14298.501019713365,33,40862.543123358766
63565.18856338134,11979.889471968629,18,34388.15288115577
52333.157105779064,23862.26424427696,27,64182.21291063531
34233.145339090326,14874.926357988308,19,41395.468933331904
48708.575672594554,22920.93409375177,24,49426.12169060476
28923.952787896007,20464.19831914048,22,44302.68417929336
54453.703225868456,14015.066755617037,16,42430.78163247667
46892.15976954311,11820.775349813688,19,37918.59038849507
29171.397038626597,21864.993907671775,16,46459.66828106196
43205.65191941808,14404.963131737892,28,41209.07538882113
33748.443789509576,21327.130254684027,15,49741.66251406724
43134.69813052268,22725.301759687434,25,42745.87204102306
47735.768046758305,14587.644380615104,22,39175.77210713905
60888.64383782572,13125.426114694563,18,48827.68988415271
36833.211834844216,19064.12656639839,22,38191.91021698686
37648.95662357287,18472.573460025505,22,43911.9049812201
55108.46999061205,16395.25412188323,21,38017.23657257419
50915.6725869251,9825.233108556611,23,34704.34015102223
61268.85870315268,25045.89865233817,17,51668.5593835279
46917.60859509684,19531.8530260542,12,42712.62468473564
58266.13977761276,22863.979907313467,18,52412.38289525299
6498.990235123907,19685.815211165052,19,39132.86597072508
38989.0745427284,24436.404932479338,17,48815.957086136645
50502.09272995026,18719.745993907243,22,48229.78420486565
48361.96602306321,18352.248787144978,27,45836.81233656594
52178.62792965573,15705.000844722326,25,52161.3316483769
63203.092949452104,21310.813373642024,19,47128.10793660649
42099.08248868616,18144.60920581327,21,34183.63388189164
54507.06334333976,17435.19522315474,19,43544.09824376042
46498.82640069104,11497.444523227894,20,43730.081136813904
56981.98908116097,17897.41990243918,28,45060.54024838757
57337.066294737706,22009.369880499005,19,58916.582372935416
33489.62128747589,19329.825834677686,21,43306.70540553259
55157.6327934608,22825.28388615328,24,58446.41628151724
58894.385560895025,14820.215621515148,30,54408.410758644146
52195.18943037403,17159.247721581007,14,47844.72176645288
55631.91462409272,21921.57520302956,13,59685.84736992524
52489.91266576169,19870.132700094422,18,59075.87633542071
38296.77982400844,5003.230796802205,13,21561.897581500434
43001.149137933375,17175.527952378372,23,42869.97506485214
52544.44457780206,14532.149381965752,33,49222.127990116445
48809.815764368446,19190.18434390534,21,42483.34194310142
40102.572319514875,4548.087615662818,17,21325.45612625121
39655.62241977124,21014.884968715345,21,53190.31544282284
48965.53454300292,23316.868231712666,26,63358.91444492793
29103.504305337774,16917.216862847617,25,45048.06936794873
42554.69054101509,18619.440732449726,23,45164.889289978535
68677.47328574023,16418.546003865697,20,52495.94637040421
54069.58180100646,27920.366216056198,23,59556.68781965853
43225.120791317895,26627.402195200993,20,59703.96561759283
43151.84289786078,25747.607191522657,19,49483.23150884927
86073.30073748768,29486.29347872738,19,85248.03177866904
49486.32688016039,26532.52522009219,21,65200.38889897044
58060.52781065539,17354.157414439396,17,48722.777877013934
39168.34102950132,20545.470557414606,21,44558.79197015058
57375.33820997088,22758.311543840115,23,62094.93384161466
29379.970070681564,21600.600092698573,16,36706.14977584951
44018.638670581706,12730.268982138607,16,29510.644243989474
45680.560887823245,23364.644028171722,18,46974.93138041986
17660.160576107613,22607.956898888377,19,53313.64232936209
56996.210306790184,22911.724028796234,17,48374.333829389376
42485.317650480676,21627.371179901813,22,43795.44354787845
62318.41157316635,19943.905769800796,14,59367.013920174795
46148.77481002937,23173.227212676273,20,47978.99610929548
35356.21637529998,9861.666899669572,16,27608.202122015227
57908.722847916426,22556.24703722882,15,59037.53359274199
47940.88277754963,25136.28977871309,20,50998.57023339052
50613.18142414864,28532.05569662653,16,65056.25483970321
57779.39563525255,22769.75383438981,17,53766.2362522677
53242.35773652045,15421.384309136556,21,30253.221899392927
40487.1457942042,17446.63138532017,17,40641.7251301863
24453.4095873,22441.80358187364,19,54478.7298868065
35719.814473540304,22161.214331396885,25,41308.41751759827
