transaction_amount,transaction_hour,transaction_type,device_type,location,failed_login_attempts,transactions_last_24h,account_age_days,is_fraud
880.4520582092211,0,UPI,Android,Hyderabad,2,44,1934,0
3190.8319232787976,8,UPI,Android,Delhi,9,29,689,0
4031.263347435887,21,Card,iPhone,Mumbai,1,27,1411,0
4223.187962065901,13,UPI,Desktop,Chennai,4,34,1999,0
1179.2901497912003,15,Wallet,Android,Delhi,8,21,533,0
6779.240778292903,20,UPI,Desktop,Delhi,2,45,317,0
127.61014326196361,12,NetBanking,Desktop,Chennai,0,1,1794,0
2191.2215353974534,5,UPI,iPhone,Delhi,8,10,149,0
7575.473921632272,21,UPI,Android,Mumbai,4,30,505,0
4149.337359383612,0,NetBanking,Desktop,Bangalore,1,28,2826,0
1513.3859130711894,20,NetBanking,Desktop,Bangalore,5,42,1883,0
5936.449035572362,3,Wallet,Android,Hyderabad,2,30,2543,0
4189.604160774717,2,NetBanking,iPhone,Hyderabad,8,28,915,0
7954.15081360898,16,NetBanking,iPhone,Mumbai,2,29,3509,0
6640.602498692309,1,Wallet,Android,Chennai,1,31,433,0
4709.426506615993,18,Wallet,Desktop,Mumbai,2,43,592,0
3348.888681300812,19,UPI,iPhone,Hyderabad,5,41,2312,0
714.631942376169,22,Card,iPhone,Delhi,2,4,2745,0
1514.5404636634512,21,Wallet,Desktop,Mumbai,8,49,3173,1
2715.8787331419076,7,NetBanking,Desktop,Mumbai,8,19,601,0
4572.702409857454,14,UPI,Desktop,Chennai,8,10,3480,0
3604.728573631553,5,NetBanking,Desktop,Hyderabad,1,45,3631,0
1699.6828341644225,22,Wallet,Android,Mumbai,6,31,2024,1
32.42671116690151,19,Card,Desktop,Delhi,1,34,3154,0
3428.2688510986777,1,UPI,iPhone,Delhi,0,41,2453,0
1681.7431412409148,14,Wallet,Desktop,Bangalore,4,39,1148,0
6632.7421689986195,19,Wallet,Desktop,Hyderabad,7,42,264,1
121.18819004625182,11,NetBanking,Android,Delhi,2,44,659,0
4395.309661438341,2,Card,Android,Chennai,6,31,3313,1
14191.441185867116,9,Wallet,Desktop,Hyderabad,5,11,2846,0
958.2805450842118,13,NetBanking,Android,Delhi,0,36,1115,0
3189.976861234839,21,UPI,Android,Mumbai,6,44,2276,1
479.372650094033,13,NetBanking,Android,Hyderabad,2,44,996,0
4913.246705322382,2,UPI,Android,Delhi,3,32,1178,0
3998.449535949602,0,NetBanking,Desktop,Mumbai,9,23,2964,0
2615.8873418563344,19,Card,Android,Bangalore,1,40,2420,0
3684.2104634789953,0,NetBanking,Android,Hyderabad,0,46,361,0
11344.526322154412,1,Card,iPhone,Hyderabad,4,39,2811,0
1092.6106223277318,18,Card,Desktop,Delhi,5,3,2382,0
114.11492965000413,23,UPI,Android,Bangalore,1,28,1505,0
9890.380829046353,9,NetBanking,iPhone,Chennai,9,25,2263,0
4303.299643822846,3,NetBanking,Android,Delhi,5,28,1709,0
11066.394298015022,3,NetBanking,Desktop,Delhi,5,19,1600,0
4543.414021101691,12,Card,iPhone,Chennai,7,46,1566,1
8307.89704168021,8,Wallet,iPhone,Chennai,7,19,178,0
2807.730177683868,6,NetBanking,Desktop,Chennai,5,42,1470,0
6928.671215841588,15,NetBanking,iPhone,Chennai,6,44,3242,1
12211.6195243503,17,Wallet,iPhone,Chennai,3,29,1180,0
4244.597115474032,2,UPI,Android,Mumbai,4,19,3642,0
997.0444905313677,19,NetBanking,iPhone,Mumbai,5,18,1055,0
1565.3249856366385,19,Wallet,Desktop,Chennai,5,45,2906,0
1107.2535305364734,9,NetBanking,Android,Bangalore,2,49,1636,0
1417.5009940727593,23,Card,iPhone,Bangalore,8,24,640,0
1829.4106395736867,21,Wallet,Android,Chennai,3,38,2415,0
4049.908432038345,15,Card,Desktop,Mumbai,7,16,2276,0
4433.558065018187,2,Wallet,iPhone,Bangalore,3,18,116,0
2779.9845084185436,10,UPI,Desktop,Mumbai,5,41,459,0
4778.027384912371,9,Card,Desktop,Delhi,0,13,3596,0
425.47475768551107,15,NetBanking,iPhone,Mumbai,1,4,1325,0
459.41559826507523,7,Wallet,iPhone,Chennai,5,13,322,0
942.6809002664526,8,NetBanking,Android,Hyderabad,2,35,2920,0
3649.859810873943,14,UPI,Desktop,Chennai,6,4,1220,0
1203.958582359604,20,Wallet,iPhone,Delhi,0,19,1440,0
1665.380873313557,2,UPI,Desktop,Mumbai,2,24,2473,0
2556.735766802837,3,Wallet,iPhone,Bangalore,2,33,183,0
8353.007316259138,12,Card,Desktop,Chennai,0,33,517,0
69.79556282118813,11,NetBanking,Android,Bangalore,3,9,3063,0
5240.244491350256,20,Card,Desktop,Mumbai,7,3,1343,0
5526.31977577511,8,Card,iPhone,Delhi,6,3,1284,0
8013.696500504556,13,Card,Android,Chennai,6,30,2419,0
13496.909824771477,18,Card,Android,Bangalore,4,18,2345,0
101.71689702263214,6,Wallet,iPhone,Chennai,3,2,3043,0
834.9014240557615,15,NetBanking,Android,Chennai,9,32,3426,1
10865.302700153756,21,Wallet,Desktop,Bangalore,5,43,3127,0
3067.2324616451733,19,Wallet,Desktop,Delhi,1,9,301,0
4157.343152448335,4,Wallet,iPhone,Chennai,0,2,2716,0
5438.765375510782,9,Card,Desktop,Delhi,6,20,3387,0
5682.608340109487,17,UPI,iPhone,Delhi,3,27,1724,0
13422.1862202735,10,Card,Android,Mumbai,6,36,2304,1
28962.11347018033,6,Wallet,Desktop,Bangalore,5,41,1205,1
6367.640972322431,13,Card,iPhone,Mumbai,8,46,2728,1
1692.9207902268365,19,NetBanking,Desktop,Hyderabad,9,19,2429,0
10591.011738477791,17,NetBanking,Android,Mumbai,5,16,3380,0
252.36770260244765,10,Card,Android,Chennai,2,26,523,0
1313.847276415242,21,Card,Desktop,Chennai,6,14,1004,0
11383.890749635237,11,UPI,Android,Chennai,8,47,3424,1
1479.8584458301168,17,Card,iPhone,Hyderabad,9,18,690,0
1246.481998352206,1,Card,Desktop,Delhi,5,28,2171,0
743.2268527692113,22,UPI,Desktop,Chennai,6,47,479,1
9798.941551541257,0,Card,Android,Mumbai,7,19,560,0
3466.318528654564,22,Card,iPhone,Delhi,3,30,468,0
5618.00772322153,9,Card,Desktop,Mumbai,4,41,2230,0
1366.0457880636798,20,Card,Desktop,Mumbai,3,21,2438,0
7094.922978741559,0,Card,Android,Chennai,0,21,1330,0
7135.697299578956,5,Wallet,Android,Mumbai,5,48,2801,0
1874.180206459728,6,Card,iPhone,Hyderabad,6,30,2304,0
2643.952085158385,16,UPI,iPhone,Delhi,1,49,1362,0
1176.6517823414586,8,Card,Android,Chennai,5,42,3576,0
18766.774861734073,6,Wallet,iPhone,Chennai,1,37,213,0
5186.681659435815,16,UPI,Android,Mumbai,9,41,899,1
13631.876477177027,2,UPI,Desktop,Mumbai,4,46,1321,0
1807.6158425404137,15,Card,Android,Bangalore,0,32,2268,0
7613.799711270446,4,NetBanking,Android,Bangalore,2,30,2588,0
7259.15130024136,19,Wallet,Android,Chennai,3,22,423,0
5882.690535499077,17,NetBanking,Desktop,Chennai,3,24,2776,0
16854.161794382893,0,Card,iPhone,Mumbai,1,10,2247,0
2500.708965940357,3,Wallet,iPhone,Hyderabad,7,24,1215,0
700.4345865100578,22,NetBanking,iPhone,Hyderabad,5,1,129,0
5569.272200237665,10,Wallet,Android,Mumbai,8,35,161,1
6533.901436091264,19,Card,Android,Bangalore,5,16,1057,0
4279.043230004657,8,Wallet,iPhone,Bangalore,2,5,11,0
1158.5122037602505,7,Card,Desktop,Hyderabad,1,31,2555,0
3510.4950612572898,7,NetBanking,Desktop,Chennai,8,45,1468,1
1871.2112949002624,4,Wallet,Desktop,Mumbai,2,37,3287,0
2788.4203958921566,11,UPI,Desktop,Chennai,5,25,1778,0
5181.266928682798,0,Card,Android,Bangalore,9,43,3565,1
6836.671084061067,14,Wallet,iPhone,Hyderabad,1,49,1782,0
1321.2907745905904,17,UPI,Desktop,Chennai,6,25,2238,0
2598.7042380817097,5,UPI,Android,Bangalore,0,3,1839,0
1567.8143550541638,9,UPI,Android,Bangalore,8,38,1425,1
1107.1726492551059,13,UPI,Android,Bangalore,0,32,842,0
7648.219716832733,20,Card,iPhone,Chennai,8,48,1608,1
11998.382485218566,7,Wallet,Android,Delhi,0,20,2293,0
2312.0203811650063,2,UPI,iPhone,Hyderabad,0,30,2441,0
6957.115942969321,21,Wallet,iPhone,Bangalore,7,2,1107,0
11364.902787360888,21,Wallet,iPhone,Chennai,0,5,1138,0
9358.047819495861,18,NetBanking,iPhone,Mumbai,7,19,2824,0
1009.4389980158063,11,Wallet,Android,Hyderabad,2,20,3003,0
15651.107082044258,11,Card,Android,Mumbai,3,22,1093,0
2363.447688789533,14,Card,Android,Mumbai,1,11,3406,0
2071.827959610007,6,UPI,Desktop,Chennai,5,18,813,0
322.32636458293314,3,Wallet,Desktop,Delhi,6,27,3233,0
3329.349595318489,20,Card,iPhone,Chennai,9,31,107,1
577.1306646551917,8,Card,iPhone,Chennai,2,35,3052,0
1428.6852989288443,21,Card,iPhone,Hyderabad,8,44,3519,1
1905.8820690720643,15,UPI,iPhone,Chennai,2,45,3212,0
8272.864815043216,12,Card,iPhone,Hyderabad,6,21,2883,0
10416.792028767935,3,Wallet,Desktop,Bangalore,3,20,360,0
1801.0223803736894,23,Card,iPhone,Hyderabad,4,9,2973,0
9784.28346581652,8,Card,Android,Chennai,8,31,2198,1
9732.634503980556,20,UPI,iPhone,Bangalore,2,9,930,0
7233.4277465989235,17,Wallet,Android,Bangalore,2,7,1862,0
793.1918373443041,14,Card,Android,Delhi,8,33,99,1
5861.124828976646,14,Wallet,Android,Chennai,8,1,3239,0
14504.298636628972,5,Wallet,Android,Mumbai,3,19,2704,0
5737.02480478616,10,Card,iPhone,Chennai,0,3,1969,0
2014.4684534963283,7,UPI,iPhone,Mumbai,0,39,812,0
3471.53243578947,20,Wallet,iPhone,Delhi,8,12,2511,0
5188.409768183779,16,NetBanking,iPhone,Chennai,5,30,1838,0
3572.5733270672217,23,Card,iPhone,Delhi,4,16,1921,0
638.8994881696099,16,Wallet,Desktop,Mumbai,9,13,2938,0
1870.2976676938576,23,Wallet,Android,Hyderabad,2,24,3628,0
8107.452027894015,17,Wallet,Android,Chennai,2,17,1876,0
9881.467017064018,3,Card,Desktop,Bangalore,1,27,599,0
738.4415541095351,14,NetBanking,Desktop,Bangalore,6,29,3156,0
15223.221227574539,1,Wallet,iPhone,Delhi,8,41,2350,1
1993.609110129775,1,Wallet,iPhone,Hyderabad,5,14,3312,0
5428.190178299471,9,UPI,Android,Bangalore,9,5,1241,0
6968.108623132625,2,Card,iPhone,Bangalore,0,43,2799,0
8355.136855348374,7,Card,Android,Chennai,5,38,1608,0
14570.733988268426,19,Wallet,iPhone,Bangalore,7,6,2229,0
1876.5194369952112,6,UPI,iPhone,Mumbai,7,24,3071,0
9777.50589072291,11,Wallet,Android,Delhi,9,40,1441,1
706.0145951758321,18,Wallet,Desktop,Bangalore,2,33,685,0
6104.592989313401,14,Card,Desktop,Chennai,0,9,2240,0
6773.546890363094,13,UPI,iPhone,Mumbai,4,42,2142,0
5661.723016105115,15,Wallet,Desktop,Bangalore,5,49,899,0
1453.8657989522824,13,Card,iPhone,Delhi,9,3,1688,0
10319.539952627701,2,Wallet,Desktop,Delhi,8,23,972,0
924.775888878609,17,Wallet,Desktop,Delhi,1,21,2719,0
275.6336447784561,21,UPI,Android,Bangalore,0,22,1351,0
6319.764045182416,5,UPI,Desktop,Mumbai,6,45,1832,1
3226.317757110416,16,UPI,iPhone,Hyderabad,1,8,1489,0
9455.623958741025,22,Wallet,Android,Delhi,1,20,2482,0
2417.6506345891867,13,NetBanking,Desktop,Mumbai,2,14,330,0
921.2886809469957,13,UPI,Android,Chennai,3,30,2575,0
9052.943941290196,19,NetBanking,Desktop,Chennai,6,8,1143,0
3980.437931239487,12,NetBanking,iPhone,Mumbai,0,19,21,0
1048.6433748166778,2,NetBanking,iPhone,Chennai,5,45,2069,0
6371.690202989126,12,Card,Android,Chennai,6,38,316,1
3578.1260303149065,23,Wallet,Desktop,Delhi,2,36,3293,0
4635.658697094392,1,UPI,Desktop,Bangalore,2,6,618,0
3089.255569982458,8,Wallet,Android,Bangalore,1,34,745,0
8821.95659983044,12,Wallet,Android,Bangalore,4,10,1089,0
8846.939419221182,7,Card,iPhone,Bangalore,6,31,149,1
6178.84531368555,15,Card,Android,Mumbai,2,11,1207,0
556.9006383157989,23,Card,Desktop,Delhi,6,43,282,1
9127.218178311618,2,Wallet,Android,Mumbai,7,35,3403,1
5558.684917512197,12,NetBanking,iPhone,Chennai,2,11,3127,0
5970.511162215987,3,Wallet,Android,Delhi,0,40,113,0
2254.793428156551,17,Card,Desktop,Hyderabad,2,32,1237,0
10571.388939487411,1,Wallet,Android,Bangalore,5,49,1070,0
6461.681843451471,19,Card,Android,Chennai,0,26,2494,0
597.2434847280182,21,Card,Android,Bangalore,8,22,1094,0
2619.368862448958,20,UPI,iPhone,Bangalore,2,1,2230,0
10874.4945878311,14,NetBanking,iPhone,Bangalore,2,48,1197,0
241.73399626215962,16,Card,iPhone,Hyderabad,6,29,981,0
16274.668279520356,9,UPI,iPhone,Chennai,6,39,3576,1
5684.103637505,0,NetBanking,Desktop,Bangalore,5,22,2358,0
4989.890319927591,5,Card,Desktop,Bangalore,6,32,3281,1
1577.385716130011,2,NetBanking,iPhone,Delhi,4,25,2997,0
1430.362101447174,18,NetBanking,iPhone,Bangalore,7,40,1247,1
14241.582784253394,6,Wallet,iPhone,Delhi,9,45,1964,1
1771.0503086784238,12,UPI,Android,Chennai,1,29,343,0
7469.51582740636,12,NetBanking,Desktop,Chennai,4,37,2656,0
2497.135820407972,16,Wallet,Android,Chennai,8,32,3052,1
749.7795306042176,0,NetBanking,iPhone,Delhi,3,30,1144,0
53.86559961795687,13,Wallet,Desktop,Hyderabad,7,18,2596,0
3929.134821623789,2,Card,iPhone,Hyderabad,2,44,2082,0
18602.63881034444,13,Card,Android,Bangalore,5,48,1972,0
2303.326388933802,23,Wallet,Desktop,Chennai,7,3,390,0
2209.548596150499,0,Card,Android,Mumbai,8,12,2982,0
2108.6708057373007,15,Card,Desktop,Bangalore,6,20,289,0
3675.514058943361,9,Card,iPhone,Hyderabad,5,8,971,0
2905.0324623568604,12,NetBanking,Desktop,Hyderabad,5,31,567,0
10597.761726074084,3,Wallet,Android,Chennai,5,24,2583,0
3521.2508737789185,8,UPI,Android,Delhi,9,13,765,0
3543.9224238810307,13,UPI,Android,Bangalore,8,8,556,0
744.6559281230722,3,Wallet,Android,Delhi,2,42,1124,0
20296.684976046614,9,NetBanking,iPhone,Hyderabad,3,14,1052,0
1438.229637983935,7,Card,Android,Chennai,2,15,576,0
380.9726391944544,22,Card,iPhone,Hyderabad,8,21,816,0
5440.53208021805,2,NetBanking,Desktop,Chennai,4,15,2363,0
4523.866194801905,22,UPI,Android,Mumbai,9,26,979,0
2681.962219677111,6,Wallet,Desktop,Delhi,7,38,1851,1
2742.5702509846005,9,Wallet,Desktop,Bangalore,7,46,2859,1
7687.0730112586125,2,NetBanking,iPhone,Chennai,8,38,683,1
1088.9933042426637,1,Card,Android,Mumbai,9,33,2701,1
8581.033733894641,14,Card,iPhone,Mumbai,6,10,2603,0
5231.244208494754,8,Card,Android,Delhi,2,19,1264,0
2714.7624950379513,14,Wallet,Desktop,Chennai,4,11,781,0
3062.7103853078993,16,UPI,iPhone,Bangalore,2,3,504,0
1482.9226243266203,6,Wallet,Android,Bangalore,1,23,1443,0
6973.938290292367,19,NetBanking,Desktop,Bangalore,2,6,2779,0
3596.1699315594637,17,Wallet,iPhone,Hyderabad,9,41,405,1
1934.5997580578914,14,NetBanking,iPhone,Hyderabad,8,41,2760,1
4532.3222881446645,17,Wallet,iPhone,Chennai,8,29,1898,0
27285.923153169108,23,UPI,iPhone,Bangalore,7,4,2202,1
2856.9693369842635,22,NetBanking,Desktop,Mumbai,6,3,3422,0
12672.043585554833,11,Card,Desktop,Bangalore,0,20,2262,0
2115.728767429429,22,Card,Desktop,Chennai,8,43,3634,1
281.43770834015993,20,Wallet,Desktop,Bangalore,9,49,3121,1
1142.3014656553135,7,Wallet,Android,Delhi,1,8,1383,0
2712.3997473157783,1,UPI,Desktop,Bangalore,5,6,2546,0
1239.9671426590303,1,UPI,iPhone,Mumbai,9,5,1780,0
1.1353199766673678,4,Card,iPhone,Chennai,4,8,1371,0
12325.610569014234,0,Wallet,iPhone,Chennai,5,8,2390,0
9285.632827085457,21,NetBanking,iPhone,Mumbai,7,35,2829,1
6779.645081047453,3,UPI,Android,Chennai,7,19,2471,0
918.5001060743391,5,NetBanking,iPhone,Bangalore,9,48,1463,1
641.2330583295656,22,NetBanking,iPhone,Chennai,1,10,2292,0
349.99232823866623,12,UPI,iPhone,Bangalore,6,35,1707,1
6437.300876406098,18,Wallet,Desktop,Chennai,1,9,554,0
13211.871371146206,10,NetBanking,Desktop,Bangalore,0,8,1978,0
2815.296984773289,12,Wallet,Android,Bangalore,7,8,2956,0
634.2866944466449,7,NetBanking,Android,Mumbai,8,8,2573,0
3591.2257890014225,6,Wallet,Android,Mumbai,6,20,1804,0
2144.937317172008,12,Wallet,iPhone,Hyderabad,3,7,716,0
2348.6177371615254,0,Wallet,Android,Mumbai,6,46,3366,1
4855.4590693818245,5,Wallet,Desktop,Bangalore,3,22,200,0
6341.989784111247,6,UPI,Desktop,Bangalore,6,17,1009,0
586.0612365967521,15,NetBanking,Desktop,Chennai,3,44,3390,0
181.19501455745993,14,Wallet,iPhone,Chennai,8,5,1224,0
25863.09773195701,19,Card,iPhone,Hyderabad,4,34,1317,1
1324.571834032721,1,NetBanking,Android,Bangalore,6,25,2328,0
276.6678841507926,22,NetBanking,Android,Hyderabad,7,47,3164,1
1052.8356423145458,15,Wallet,Android,Bangalore,4,43,3136,0
198.68503306108906,16,NetBanking,Android,Mumbai,0,15,1168,0
2486.347083925783,23,Card,iPhone,Chennai,3,31,2834,0
8107.597621666283,14,Card,Desktop,Hyderabad,2,45,1604,0
2087.0137687341685,2,Card,iPhone,Delhi,6,19,3307,0
2936.584538182011,3,NetBanking,Android,Bangalore,5,44,3496,0
5628.685927925503,11,NetBanking,iPhone,Mumbai,5,31,1338,0
3555.477156091545,4,Wallet,Desktop,Delhi,1,47,993,0
9882.46435769033,16,NetBanking,iPhone,Mumbai,5,12,3195,0
10050.908730809611,5,NetBanking,Desktop,Mumbai,7,23,2101,0
49.80066673638775,9,Wallet,Android,Bangalore,4,23,3099,0
7526.432533147345,21,Card,iPhone,Mumbai,8,36,2422,1
3087.727910066859,17,Wallet,Android,Hyderabad,1,11,36,0
22477.33913558893,9,UPI,Android,Delhi,6,22,3012,1
3300.8069738118766,5,NetBanking,Desktop,Mumbai,5,47,2660,0
21674.16792160197,23,NetBanking,Desktop,Mumbai,5,30,1165,0
7023.704510181924,5,UPI,Android,Chennai,3,5,947,0
1429.1182327326565,19,UPI,Desktop,Chennai,9,37,2736,1
3865.2284354302096,14,UPI,Desktop,Hyderabad,8,20,1212,0
24227.070263269303,3,Wallet,Android,Chennai,5,10,718,0
9743.14046792972,15,Card,Android,Mumbai,7,22,618,0
512.1955677309854,21,Wallet,Desktop,Mumbai,7,42,2661,1
6127.208040387446,23,UPI,Android,Delhi,3,30,623,0
2120.0264949748575,7,Wallet,Android,Chennai,4,30,2502,0
35.033759673622306,6,NetBanking,Desktop,Bangalore,1,22,179,0
2583.220667778912,18,Wallet,iPhone,Chennai,3,38,1038,0
1337.7923965883424,16,UPI,iPhone,Mumbai,5,38,683,0
8542.681230521888,20,NetBanking,Android,Delhi,1,38,3331,0
2057.3953452121445,12,Card,Desktop,Chennai,1,7,1689,0
8787.477040994845,14,Wallet,Android,Delhi,9,36,2082,1
2.9905883575644285,1,Wallet,Desktop,Chennai,6,14,710,0
1839.5400680797122,9,UPI,Android,Hyderabad,9,11,1976,0
1379.8559947031106,12,Card,Android,Mumbai,4,7,3304,0
1330.042329500564,17,NetBanking,Desktop,Mumbai,2,32,3265,0
353.1136007313142,22,UPI,Android,Bangalore,2,18,2558,0
1035.885176255843,10,UPI,iPhone,Mumbai,6,34,2236,1
4054.5837427483143,12,Wallet,iPhone,Bangalore,2,2,2798,0
1722.0457637370562,18,Card,Desktop,Mumbai,9,7,1840,0
2701.227393297678,23,UPI,Android,Chennai,4,43,3569,0
2364.9755390741216,23,Wallet,iPhone,Chennai,1,31,328,0
10433.536366477672,21,NetBanking,Desktop,Hyderabad,2,18,717,0
11785.153543676272,4,UPI,Desktop,Chennai,3,20,3177,0
3395.7970523160407,2,NetBanking,Desktop,Delhi,0,7,2339,0
2003.5517767770355,18,NetBanking,iPhone,Chennai,3,22,3314,0
564.727735982155,22,Wallet,iPhone,Bangalore,3,37,2145,0
15331.082645374594,12,Card,iPhone,Hyderabad,2,34,1901,0
310.58431806089413,4,NetBanking,iPhone,Delhi,9,46,492,1
1766.6190945233523,11,UPI,Android,Delhi,8,39,801,1
1769.5809153208515,13,Card,iPhone,Mumbai,2,42,115,0
1931.2639084102636,5,Card,Desktop,Bangalore,1,40,310,0
897.3491936835555,21,Wallet,Android,Chennai,6,16,2599,0
7643.010617979017,8,UPI,iPhone,Chennai,8,14,3182,0
653.3794356954463,16,UPI,Android,Mumbai,5,41,1216,0
5038.011148725333,7,Wallet,Desktop,Chennai,4,32,1702,0
661.0671744528562,12,Wallet,iPhone,Delhi,0,38,806,0
365.73406580656706,4,Card,Android,Chennai,2,39,2633,0
12008.13383357463,21,NetBanking,iPhone,Chennai,8,26,112,0
1054.40007358339,21,NetBanking,Android,Delhi,7,30,1893,0
8608.83981039034,16,NetBanking,Android,Bangalore,8,41,1327,1
3933.2345832133424,2,NetBanking,Desktop,Bangalore,7,39,1918,1
405.27224443641234,5,UPI,Desktop,Delhi,0,9,2625,0
15555.512648309408,13,UPI,iPhone,Delhi,7,32,2404,1
1418.192407260406,14,Wallet,iPhone,Hyderabad,7,7,1834,0
9817.914060771102,13,Wallet,Android,Hyderabad,4,12,1126,0
924.4843851385583,10,NetBanking,Desktop,Chennai,5,23,1591,0
9618.787577866015,10,Wallet,Desktop,Chennai,1,17,315,0
66.58546538187224,8,UPI,Android,Hyderabad,0,21,2242,0
3584.9504510877887,5,NetBanking,Desktop,Chennai,7,12,3146,0
7336.2766721518865,14,NetBanking,Desktop,Bangalore,6,22,1974,0
13651.135311510125,11,UPI,Android,Bangalore,3,23,1843,0
11995.597600774017,5,Card,iPhone,Mumbai,6,5,1431,0
8563.582693298918,0,NetBanking,iPhone,Hyderabad,1,18,1316,0
10954.831739603525,15,Wallet,iPhone,Bangalore,1,37,1208,0
1110.8431699845903,19,Card,Android,Mumbai,6,37,3626,1
1671.6627069951087,14,UPI,iPhone,Delhi,2,7,3430,0
1705.1929070598753,1,Card,Android,Bangalore,5,3,3171,0
2366.476652788393,16,Card,Android,Mumbai,6,1,1664,0
2498.774574028982,2,NetBanking,Desktop,Chennai,6,6,2573,0
3932.4051441745178,2,Card,Desktop,Mumbai,9,7,979,0
871.0512926934542,4,Wallet,iPhone,Bangalore,3,27,611,0
5876.0629277343905,16,NetBanking,Android,Chennai,2,31,2868,0
917.0099370718935,22,UPI,iPhone,Chennai,0,8,2974,0
1857.5542843636158,16,Wallet,iPhone,Mumbai,6,14,1490,0
3499.299609455716,19,NetBanking,Desktop,Mumbai,8,15,2700,0
7958.986178905575,5,Card,iPhone,Bangalore,0,7,204,0
6725.17159096781,0,Wallet,iPhone,Chennai,4,7,2453,0
5185.719264139446,6,NetBanking,Desktop,Hyderabad,3,33,3212,0
846.6708593202987,14,NetBanking,iPhone,Mumbai,9,41,3390,1
3959.8162960307586,6,UPI,iPhone,Hyderabad,1,7,1400,0
457.54283539772524,18,NetBanking,Android,Hyderabad,6,20,2268,0
2368.959392421717,19,UPI,iPhone,Chennai,6,7,1373,0
2668.0539796170638,21,Card,Desktop,Bangalore,7,14,1447,0
203.12798281795017,10,NetBanking,Desktop,Hyderabad,2,15,1257,0
1600.9443618852379,22,NetBanking,Android,Bangalore,5,18,2348,0
15578.152791345701,13,Card,Desktop,Mumbai,3,10,1011,0
15355.79410874071,12,NetBanking,Desktop,Chennai,2,35,3204,0
2171.847116966015,19,NetBanking,Desktop,Delhi,3,27,1695,0
220.2825002621114,8,Wallet,iPhone,Chennai,0,43,920,0
986.7390743107393,8,UPI,Android,Delhi,6,1,2474,0
2489.693370368215,15,NetBanking,Android,Mumbai,6,28,2683,0
14761.419659569101,11,NetBanking,Android,Bangalore,6,34,2993,1
761.090612731614,9,UPI,Android,Mumbai,1,48,978,0
7209.370327744139,5,Wallet,Desktop,Chennai,0,3,234,0
575.2730898596463,17,UPI,iPhone,Delhi,8,49,2138,1
19884.828678910108,1,NetBanking,Desktop,Delhi,1,3,3576,0
2403.232311918166,19,Card,Desktop,Chennai,4,11,3052,0
7463.489077781293,8,Card,Desktop,Chennai,4,4,2807,0
2097.245267582794,18,Wallet,Desktop,Mumbai,7,30,2708,0
4939.858527310384,5,Wallet,Android,Hyderabad,0,39,1928,0
1066.0656375783344,1,NetBanking,Android,Delhi,6,32,755,1
789.2434912818771,14,Wallet,iPhone,Chennai,2,16,1441,0
13908.279692871958,16,NetBanking,Desktop,Mumbai,1,17,2500,0
12483.71883853331,15,Card,Android,Hyderabad,4,11,1958,0
10922.630042230312,20,Wallet,iPhone,Bangalore,3,36,1494,0
4909.928943261175,7,NetBanking,Desktop,Chennai,8,32,932,1
8258.289084967904,9,UPI,Desktop,Hyderabad,0,35,48,0
357.6783847021495,9,Wallet,Android,Bangalore,2,27,2271,0
2038.255291967881,17,NetBanking,Desktop,Bangalore,2,48,1672,0
1882.2249106318525,9,NetBanking,Desktop,Mumbai,3,34,2761,0
5048.137477576721,8,UPI,Android,Delhi,6,5,466,0
2199.9549294118883,23,Card,iPhone,Chennai,4,25,2019,0
803.8187163035274,18,UPI,iPhone,Hyderabad,9,28,1084,0
4537.485985564539,0,NetBanking,Android,Bangalore,5,18,1304,0
8420.37414028252,3,UPI,Android,Delhi,2,3,2065,0
2407.3333535811166,23,UPI,iPhone,Bangalore,4,28,3393,0
709.3659592899565,2,NetBanking,iPhone,Chennai,1,2,679,0
1095.0617157946792,9,Card,Android,Chennai,3,34,1999,0
1355.6543794021752,11,UPI,Android,Mumbai,2,22,1591,0
1782.6432945840843,17,UPI,Android,Chennai,2,22,3149,0
5147.228148503714,22,Wallet,Desktop,Chennai,3,30,2519,0
4593.286205970265,19,Wallet,Android,Chennai,7,34,3037,1
5954.951573057114,5,NetBanking,Desktop,Delhi,7,48,829,1
2251.0205747250507,20,NetBanking,iPhone,Hyderabad,0,1,1567,0
8686.289712209757,1,NetBanking,iPhone,Hyderabad,4,29,1125,0
1141.331131411435,9,Wallet,Android,Chennai,1,19,2588,0
3165.3499900349047,1,NetBanking,Android,Hyderabad,9,19,1568,0
8070.712848531732,8,UPI,iPhone,Chennai,5,41,3335,0
993.2221514339053,9,UPI,iPhone,Hyderabad,2,41,206,0
581.9001164852889,1,Card,iPhone,Hyderabad,9,29,1806,0
10757.22187944322,7,NetBanking,iPhone,Bangalore,9,43,480,1
2099.8210401133297,23,UPI,Android,Delhi,8,33,2121,1
5758.010763540457,16,UPI,Desktop,Bangalore,8,17,1462,0
128.3770737638887,16,Card,iPhone,Bangalore,7,38,2630,1
5856.67122938266,3,UPI,iPhone,Hyderabad,1,1,1715,0
1899.7274431331455,17,Card,Desktop,Mumbai,1,41,2767,0
286.77315502696183,11,Card,Android,Mumbai,1,33,2590,0
4705.64278237165,16,Wallet,Desktop,Delhi,4,36,1438,0
1377.4752906947654,8,UPI,Android,Chennai,9,22,2704,0
2445.3797115747516,18,Wallet,Android,Hyderabad,8,18,1943,0
